"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137078","","","","0"
"2003-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137077","","","","0"
"2003-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137120","","","","0"
"2003-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137227","","","","0"
"2003-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137425","","","","0"
"2004-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137510","","","","0"
"2004-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137629","","","","0"
"2004-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137680","","","","0"
"2004-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137695","","","","0"
"2005-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137689","","","","0"
"2005-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137788","","","","0"
"2005-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","138064","","","","0"
"2005-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","138130","","","","0"
"2006-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137907","","","","0"
"2006-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137846","","","","0"
"2006-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137867","","","","0"
"2006-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137898","","","","0"
"2007-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137778","","","","0"
"2007-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137708","","","","0"
"2007-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","137711","","","","0"
"2007-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","138026","","","","0"
"2008-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","138000","","","","0"
"2008-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","138186","","","","0"
"2008-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","138749","","","","0"
"2008-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","139465","","","","0"
"2009-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","139136","","","","0"
"2009-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","139206","","","","0"
"2009-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","139891","","","","0"
"2009-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","140611","","","","0"
"2010-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","140612","","","","0"
"2010-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","140990","","","","0"
"2010-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","141654","","","","0"
"2010-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","142732","","","","0"
"2011-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143020","","","","0"
"2011-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143265","","","","0"
"2011-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143963","","","","0"
"2011-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144378","","","","0"
"2012-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144310","","","","0"
"2012-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144472","","","","0"
"2012-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144530","","","","0"
"2012-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144520","","","","0"
"2013-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144175","","","","0"
"2013-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143948","","","","0"
"2013-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144094","","","","0"
"2013-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144103","","","","0"
"2014-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143996","","","","0"
"2014-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143984","","","","0"
"2014-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144283","","","","0"
"2014-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144538","","","","0"
"2015-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144368","","","","0"
"2015-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144259","","","","0"
"2015-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144546","","","","0"
"2015-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144894","","","","0"
"2016-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","145202","","","","0"
"2016-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","145784","","","","0"
"2016-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","146969","","","","0"
"2016-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","147936","","","","0"
"2017-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","148181","","","","0"
"2017-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","148860","","","","0"
"2017-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","150402","","","","0"
"2017-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","151376","","","","0"
"2018-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","151516","","","","0"
"2018-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","152039","","","","0"
"2018-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","153396","","","","0"
"2018-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","155152","","","","0"
"2019-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","155254","","","","0"
"2019-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","155916","","","","0"
"2019-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","157419","","","","0"
"2019-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","158778","","","","0"
"2020-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","159387","","","","0"
"2020-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","160417","","","","0"
"2020-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","161329","","","","0"
"2020-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","161402","","","","0"
"2021-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","161514","","","","0"
"2021-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","162596","","","","0"
"2021-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","164318","","","","0"
"2021-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","165936","","","","0"
"2022-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","166331","","","","0"
"1990-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","907394","","","","0"
"1990-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","908444","","","","0"
"1990-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","910451","","","","0"
"1990-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","911749","","","","0"
"1991-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","912792","","","","0"
"1991-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","912889","","","","0"
"1991-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","914969","","","","0"
"1991-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","916896","","","","0"
"1992-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","917302","","","","0"
"1992-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","917555","","","","0"
"1992-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","919451","","","","0"
"1992-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","921619","","","","0"
"1993-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","922128","","","","0"
"1993-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","922469","","","","0"
"1993-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","923925","","","","0"
"1993-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","925851","","","","0"
"1994-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","925852","","","","0"
"1994-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","926109","","","","0"
"1994-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","926871","","","","0"
"1994-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","927778","","","","0"
"1995-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","927395","","","","0"
"1995-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","927641","","","","0"
"1995-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","928120","","","","0"
"1995-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","930028","","","","0"
"1996-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","929782","","","","0"
"1996-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","929921","","","","0"
"1996-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","931327","","","","0"
"1996-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932276","","","","0"
"1997-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932349","","","","0"
"1997-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","931832","","","","0"
"1997-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932402","","","","0"
"1997-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932735","","","","0"
"1998-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932549","","","","0"
"1998-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932033","","","","0"
"1998-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","931836","","","","0"
"1998-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932740","","","","0"
"1999-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932145","","","","0"
"1999-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932116","","","","0"
"1999-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","933784","","","","0"
"1999-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935941","","","","0"
"2000-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","934594","","","","0"
"2000-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","934291","","","","0"
"2000-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","933821","","","","0"
"2000-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","934459","","","","0"
"2001-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","933463","","","","0"
"2001-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932909","","","","0"
"2001-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","932494","","","","0"
"2001-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","933336","","","","0"
"2002-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","933773","","","","0"
"2002-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","934177","","","","0"
"2002-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935179","","","","0"
"2002-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935968","","","","0"
"2003-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935509","","","","0"
"2003-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935800","","","","0"
"2003-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937717","","","","0"
"2003-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938790","","","","0"
"2004-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938997","","","","0"
"2004-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938783","","","","0"
"2004-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","939664","","","","0"
"2004-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","939884","","","","0"
"2005-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","939215","","","","0"
"2005-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937991","","","","0"
"2005-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937926","","","","0"
"2005-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938753","","","","0"
"2006-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938117","","","","0"
"2006-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937664","","","","0"
"2006-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937882","","","","0"
"2006-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937046","","","","0"
"2007-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","936203","","","","0"
"2007-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","934995","","","","0"
"2007-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935115","","","","0"
"2007-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935379","","","","0"
"2008-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935475","","","","0"
"2008-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935635","","","","0"
"2008-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935897","","","","0"
"2008-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937045","","","","0"
"2009-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937382","","","","0"
"2009-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937429","","","","0"
"2009-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938208","","","","0"
"2009-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940501","","","","0"
"2010-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940823","","","","0"
"2010-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940919","","","","0"
"2010-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","942107","","","","0"
"2010-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","944179","","","","0"
"2011-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","944068","","","","0"
"2011-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","943918","","","","0"
"2011-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","944274","","","","0"
"2011-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","945016","","","","0"
"2012-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","944307","","","","0"
"2012-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","943746","","","","0"
"2012-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","943635","","","","0"
"2012-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","943341","","","","0"
"2013-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","942598","","","","0"
"2013-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","941230","","","","0"
"2013-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940434","","","","0"
"2013-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940105","","","","0"
"2014-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","939867","","","","0"
"2014-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938913","","","","0"
"2014-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938545","","","","0"
"2014-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938972","","","","0"
"2015-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938296","","","","0"
"2015-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","936271","","","","0"
"2015-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","936525","","","","0"
"2015-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938320","","","","0"
"2016-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938690","","","","0"
"2016-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940382","","","","0"
"2016-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","942790","","","","0"
"2016-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","946030","","","","0"
"2017-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","945943","","","","0"
"2017-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","947384","","","","0"
"2017-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","950108","","","","0"
"2017-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","953683","","","","0"
"2018-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","953838","","","","0"
"2018-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","954618","","","","0"
"2018-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","958406","","","","0"
"2018-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","963447","","","","0"
"2019-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","964073","","","","0"
"2019-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","965553","","","","0"
"2019-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","970243","","","","0"
"2019-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","976495","","","","0"
"2020-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","977519","","","","0"
"2020-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","979175","","","","0"
"2020-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","981889","","","","0"
"2020-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","981552","","","","0"
"2021-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","982012","","","","0"
"2021-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","985776","","","","0"
"2021-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","992055","","","","0"
"2021-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","998832","","","","0"
"2022-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","1002586","","","","0"
"1990-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","737307","","","","0"
"1990-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","738744","","","","0"
"1990-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","740156","","","","0"
"1990-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","741981","","","","0"
"1991-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","743210","","","","0"
"1991-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","744203","","","","0"
"1991-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","745567","","","","0"
"1991-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","745886","","","","0"
"1992-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746571","","","","0"
"1992-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747232","","","","0"
"1992-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748121","","","","0"
"1992-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747746","","","","0"
"1993-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747892","","","","0"
"1993-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748320","","","","0"
"1993-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748812","","","","0"
"1993-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749454","","","","0"
"1994-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749531","","","","0"
"1994-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749473","","","","0"
"1994-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750185","","","","0"
"1994-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750670","","","","0"
"1995-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750819","","","","0"
"1995-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750692","","","","0"
"1995-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750943","","","","0"
"1995-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","751174","","","","0"
"1996-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","751581","","","","0"
"1996-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","751872","","","","0"
"1996-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","752268","","","","0"
"1996-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","752526","","","","0"
"1997-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","752334","","","","0"
"1997-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","752447","","","","0"
"1997-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","752511","","","","0"
"1997-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","752248","","","","0"
"1998-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","751969","","","","0"
"1998-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","751080","","","","0"
"1998-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750530","","","","0"
"1998-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750708","","","","0"
"1999-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750127","","","","0"
"1999-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750075","","","","0"
"1999-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750601","","","","0"
"1999-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750643","","","","0"
"2000-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750786","","","","0"
"2000-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750543","","","","0"
"2000-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750517","","","","0"
"2000-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750252","","","","0"
"2001-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749715","","","","0"
"2001-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749789","","","","0"
"2001-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749820","","","","0"
"2001-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749295","","","","0"
"2002-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748637","","","","0"
"2002-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748777","","","","0"
"2002-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749372","","","","0"
"2002-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749408","","","","0"
"2003-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749238","","","","0"
"2003-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749265","","","","0"
"2003-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749441","","","","0"
"2003-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749463","","","","0"
"2004-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749190","","","","0"
"2004-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749336","","","","0"
"2004-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749419","","","","0"
"2004-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749243","","","","0"
"2005-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749002","","","","0"
"2005-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748693","","","","0"
"2005-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748057","","","","0"
"2005-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747672","","","","0"
"2006-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746983","","","","0"
"2006-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746337","","","","0"
"2006-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","745621","","","","0"
"2006-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","744975","","","","0"
"2007-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","744853","","","","0"
"2007-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","744938","","","","0"
"2007-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","745433","","","","0"
"2007-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746138","","","","0"
"2008-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746288","","","","0"
"2008-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746533","","","","0"
"2008-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746877","","","","0"
"2008-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747769","","","","0"
"2009-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748373","","","","0"
"2009-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749161","","","","0"
"2009-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749956","","","","0"
"2009-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","751066","","","","0"
"2010-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","751281","","","","0"
"2010-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","752021","","","","0"
"2010-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","753035","","","","0"
"2010-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","754287","","","","0"
"2011-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","754794","","","","0"
"2011-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","754841","","","","0"
"2011-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","755705","","","","0"
"2011-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","756420","","","","0"
"2012-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","757278","","","","0"
"2012-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","757270","","","","0"
"2012-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758378","","","","0"
"2012-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758673","","","","0"
"2013-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758298","","","","0"
"2013-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758132","","","","0"
"2013-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758544","","","","0"
"2013-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758670","","","","0"
"2014-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759018","","","","0"
"2014-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758876","","","","0"
"2014-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758976","","","","0"
"2014-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759524","","","","0"
"2015-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759617","","","","0"
"2015-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758948","","","","0"
"2015-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758842","","","","0"
"2015-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759778","","","","0"
"2016-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","760580","","","","0"
"2016-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","762289","","","","0"
"2016-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","763350","","","","0"
"2016-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","764844","","","","0"
"2017-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","764617","","","","0"
